                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     81,                 1.3423,                0.96151,                0.90828,                0.43912,                0.32791,                0.33303,                  0.195,                 1.3194,                0.96811,                 0.9035,               0.002179,               0.002179,               0.002179
                     82,                  1.358,                0.97127,                 0.9135,                0.42766,                0.33565,                0.33244,                0.19464,                 1.3199,                0.96954,                0.90428,                0.00208,                0.00208,                0.00208
                     83,                 1.3348,                0.95496,                0.90733,                0.42903,                0.33846,                  0.334,                0.19483,                 1.3188,                0.96779,                0.90373,               0.001981,               0.001981,               0.001981
                     84,                  1.333,                0.95518,                0.90724,                0.43009,                 0.3337,                0.33219,                0.19472,                 1.3151,                0.96742,                0.90277,               0.001882,               0.001882,               0.001882
                     85,                 1.3508,                0.96531,                0.90977,                0.42849,                0.33639,                0.33443,                0.19586,                 1.3158,                0.96531,                 0.9028,               0.001783,               0.001783,               0.001783
                     86,                 1.3404,                0.95834,                0.90885,                0.43149,                0.33533,                0.33381,                0.19547,                 1.3168,                0.96731,                0.90313,               0.001684,               0.001684,               0.001684
                     87,                 1.3415,                0.95525,                 0.9077,                0.42219,                0.33887,                0.33487,                0.19536,                 1.3177,                 0.9668,                0.90316,               0.001585,               0.001585,               0.001585
                     88,                 1.3299,                0.94784,                0.90676,                0.44159,                0.33221,                0.33396,                0.19517,                 1.3175,                0.96683,                0.90339,               0.001486,               0.001486,               0.001486
                     89,                  1.336,                0.95507,                 0.9069,                0.44482,                 0.3304,                0.33312,                0.19519,                 1.3186,                0.96736,                0.90374,               0.001387,               0.001387,               0.001387
                     90,                 1.3331,                0.95188,                0.90646,                0.44182,                 0.3334,                0.33371,                0.19551,                 1.3167,                0.96667,                0.90359,               0.001288,               0.001288,               0.001288
                     91,                 1.3043,                 0.9177,                0.90518,                0.43971,                0.33234,                0.33356,                 0.1948,                 1.3222,                0.96824,                0.90471,               0.001189,               0.001189,               0.001189
                     92,                 1.2966,                0.90688,                 0.9031,                0.42446,                0.33879,                 0.3334,                0.19384,                  1.324,                0.96825,                0.90527,                0.00109,                0.00109,                0.00109
                     93,                 1.3139,                0.91236,                0.90532,                0.42975,                0.33398,                0.33209,                0.19326,                 1.3237,                0.96853,                0.90524,               0.000991,               0.000991,               0.000991
                     94,                 1.2978,                0.89955,                0.90191,                0.42744,                0.33648,                 0.3327,                0.19374,                 1.3245,                0.96793,                0.90505,               0.000892,               0.000892,               0.000892
                     95,                 1.2994,                 0.9075,                0.90442,                0.42297,                0.33812,                0.33303,                0.19387,                 1.3241,                0.96727,                0.90471,               0.000793,               0.000793,               0.000793
                     96,                 1.2855,                 0.8938,                0.90306,                0.42915,                0.33497,                 0.3322,                0.19328,                 1.3242,                0.96737,                0.90495,               0.000694,               0.000694,               0.000694
                     97,                 1.2922,                0.89751,                0.90172,                0.42432,                0.33801,                 0.3325,                0.19351,                 1.3236,                0.96687,                0.90496,               0.000595,               0.000595,               0.000595
                     98,                 1.2914,                 0.8945,                 0.9002,                0.42687,                0.33551,                0.33342,                0.19382,                 1.3243,                0.96626,                0.90509,               0.000496,               0.000496,               0.000496
                     99,                 1.2833,                0.88933,                0.89937,                0.43119,                0.33451,                0.33336,                0.19399,                 1.3243,                 0.9662,                0.90505,               0.000397,               0.000397,               0.000397
                    100,                 1.2819,                0.88607,                0.90005,                0.42446,                 0.3376,                0.33358,                0.19416,                 1.3238,                0.96658,                0.90505,               0.000298,               0.000298,               0.000298
